chapter,verse,text
· as an ancient text – 102
· as a true science– x
· as most ideal literature – 409
· as most important book – xi
· as oldest book on theistic science - xi
· as timeless – ix, xiii
· avoiding animal birth by following – 54· begins with Chapter Two – 30
· begins with dharma  – xi 
· benefits of reciting – 449, 450
· bodily identification as ignorance 
according to – 320
· can be understood by those who are not 
scholars – xii
· as charity of spiritual wealth – 406
· climax of – 443, 444
· commentators that try to remove K®ß√a 
from – 170
· complete understanding of reality in 
– 185
· concept of space according to – 182
· conclusively recommends bhakti-yoga – 
xii, 211, 212, 315
· Creator according to – 42
· daunting for some readers – ix
· demigod worship in – 196
· difficult to difference between matter 
and spirit if one ignores – 42
· discusses various yoga systems – 58
· does not condemn – 404
· educated people should take lessons 
from – 181
· Emerson cited on  – xv
· enables humanity to overcome 
shortcomings – 12
· envious & ignorant do not follow 
teachings of – 93
· explains eternal individuality of living 
beings & God – 123, 370, 371
· five primary subjects of  – 170
· fools deride message of – 231
· four goals of life unimportant to 
student of – 372
· gives key to peace – 149
· Gîtå-måhåtmya  cited on glories of 
reciting – 449, 450
· God dying for our sins not consistent 
with – 144
· guru must teach conclusion of – 127, 
129, 333, 453
· heard directly from Absolute Truth by 
Arjuna – 234
· hearing & chanting – 251, 352, 449, 
· highest achievement discussed in – 67
· history of – xv
· impersonalists do not understand – xii
· insight & guidance from – 435
· jñåna refers to knowledge of self in – 
· karma-yoga  given first preference in – 
· knowledge of Bhagavad-gîtå  lost over 
time – 101, 102
· K®ß√a addressed as Bhagavån  in – 30
· K®ß√a appears on earth to speak – 246
· K®ß√a as Supreme Person according 
to – 371
· K®ß√a in form of – 355
· K®ß√a known through – 368
· K®ß√a speaks directly to those who 
study – ix
· means ‘Song of Bhagavån/words of 
K®ß√a’ – 30, 352
· meant for following bhakti-yoga  – xii
· meant for those aspiring for Absolute 
Truth – xii
· message is eternal – xiii
· modes of nature overcome by knowledge 
of – 351, 430
· most widely read book of theistic 
knowledge – xi, 321
· must be taught through paramparå  
– 128
· not about dogma or sectarianism – xi
· not allegorical – 170
· not a thesis on ‘God’ – 328
· not understood by mental speculation 
– ix, xi
· one life not all in all according to – 324
· on guru as tattva-darçî  – 127
· ontological substance of – 250, 253
· open secret of – 441
· Oppenheimer cited on – 288
· originally part of Mahåbhårata  – xv
· perfection before death by hearing –352
· provides outline for self-realisation – x
· purpose is to elevate one from bodily 
concept – 42, 74
· qualifications to understand – 102
· quintessence of – 253
· recommends bhakti-yoga  – 211
· repetition in – 278
· received by Sañjaya & spoken to 
Dh®taråß†ra – xviii
· sannyåsî  shares knowledge of – 138
· sets standard to acquire knowledge of 
Absolute – 127
· should be learned in paramparå  – 128
· social system and – 433
· speaking truth according to – 404
· spirit of – ix
· spoken at end of Dvåpara-yuga –  88, 106· spoken on first day of war at 
Kurukßetra – xviii
· spread all over world – 89
· spread worldwide by Bhaktivedånta 
Svåmî Prabhupåda – xxi
· surpasses all branches of known 
knowledge – xi, 8
· surpasses all other literature – xi, 7, 
8, 200
· theist & atheist not supported by 
student of –232, 327, 328
· to be taken literally, 170, 171
· true guru teaches principles of – 127, 
129, 333, 453
· unscrupulous persons distort message 
of– 129, 170
· Viçvanåtha Cakravartî cited on – xiii, 
Bhagavån – 
· as one of three aspects of Absolute – 67, 
80, 156, 189, 326
· meaning of – 30
· realisation of – 67, 68
Bhågavatam  (See Çrîmad Bhågavatam )
Bhajana-kriyå – 112
Bhakti  – 
· Bhakti-rasåm®ta-sindhu  cited on 
accepting things favourable for – 248
· Bhakti-rasåm®ta-sindhu  cited on 
rejecting things unfavourable for – 248
· creeper of – 114
· incompatible with demigod worship 
– 196
· second six chapters of Gîta explain  – 
xiii
· understanding Gîta by accepting – ix
· V®ndå bestows – xxiv
(See also  – Bhakti-yoga,  Devotion, 
Rågånugå-bhakti, Sådhana-bhakti )
Bhakti movement  – 196
Bhakti-rasåm®ta-sindhu  – 
· on beauty of K®ß√a – 264
· on highest plane of bhakti-yoga – 305
· on serving guru – 126
· on stages of devotion – 112
Bhaktivinoda – xiv, 189
Bhakti-yoga  – 
· accepting & rejecting in 248 
· animal & human sacrifice not part 
of – 400
· as fifth goal of life – 371
· as recommended process for Kali-yuga 
– 162
· austerity in mode of ignorance not 
in – 395
· Bhagavad-gîtå  explains – xi, xii
· Bhågavatam  cited on nine processes 
of – 252
· controlling mind in – 167, 315
· direct & indirect approach to – 311
· escaping modes of nature through – 
192, 351, 354, 430
· faith in – 226, 227
· fanaticism not part of – 398
· freedom from pride & illusion brings 
perfection in – 362
· good qualities develop through  – 315
· helps to control senses – 58, 387
· in contrast to impersonal path – 303–
305, 308
· karma-yoga and – 137, 138
· knowledge of Gîtå unknown to those 
that don’t perform – 447
· K®ß√a ultimately recommends – 58, 
· meant for K®ß√a – 196
· must be unmotivated & uninterrupted 
– 246
· nature worship not included in – 283
· no fear of God in – 102
· relationship with K®ß√a discovered 
through – 294
· samådhi  and – 59
· social structure in – 414
· Supreme Person & His abode attained 
by – 217, 218, 219, 221, 252, 297, 310
· taking shelter of K®ß√a in 192, 193
· universal form unimportant for 
students of – 277
(See also  – Bhakti, Devotion , Rågånugå-
bhakti, Sådhana-bhakti )
Bhakti-yogî  – 
· always controls senses – 58, 62
· always worships K®ß√a – 231
· as best of yogîs – 175, 304, 305
· avoids bad association – 362
· dear to K®ß√a – 315
· devotion makes one – 315
· doesn’t perform Vedic rituals – 236
· eats food offered to K®ß√a – 398
· guided by nirgu√a-çraddhå  – 395
· has no desire to enjoy higher planets 
– 221
· is truly free – 430
· known as Vaiß√ava – 304
· knows K®ß√a in heart – 246· K®ß√a recommends one to become  – 
· K®ß√a remembers devotee at death – 
· K®ß√a’s abode is final destination for 
– 363
· K®ß√a’s intimacy with  – 236
· situated in transcendence – 58
· uses discrimination – 248
(See also  – Devotee, Vaiß√ava )
Bhåva  – 112, 470
Bhîma – xvi, 4, 6, 9, 50
Bhîßma – xvi, 5, 6, 8,14 , 28, 282, 287
Bhrama  – 351
Bhramaraka  – 399
Bh®gu  – 248, 258
Bhümi  – 182
Bhüriçravå – 5
Bible – xvi, 7
Big Bang Theory – 40, 180
Biocentrism - How Life Creates the Universe   
– 181
Birth –  
· activities determines – 207
· and death – 47, 56, 59, 105, 108, 113, 
114, 149, 193, 197, 198, 206, 287, 309, 
· as a human being – 207
· body experiences – 37, 38, 45, 47, 114
· Brahman realised yogî must again take 
– 157, 212
· cycle – 47, 59, 105, 108, 113, 143, 157, 
197, 198, 216, 218, 226, 323, 331, 343, 
347, 351
· envious again take – 198, 384, 385
· faithless must again take – 226
· fallen yogî again takes – 173, 175
· good karma  means taking – 119
· higher – 34, 52, 173, 336
· higher planets places of – 215
· individual unit of consciousness never 
takes – 41
· individual unit of consciousness subject 
to – 44
· in lower species – 34, 53, 207, 336
· karma  produces – 204
· K®ß√a’s abode beyond – 218
· K®ß√a appears without taking – 246, 
· K®ß√a delivers His devotee from – 309
· living beings repeatedly take – 216, 329, 
331, 347, 364
· terminating material – 108, 113, 142, 
143, 149, 351
· mahåjanas  achieved liberation from – 
· Måyåvådîs again take – 304
· one fixed in K®ß√a never again takes 
– 142, 193, 197, 200, 206, 214, 215 , 
218, 309
· senses & mind follow to next – 362
· within modes of nature – 348, 349
Bliss –
· akarma leads to eternal – 119
· Brahma-saµhitå cited on K®ß√a’s form 
as – 31
· Brahma-saµhitå  cited on light of 
Çvetadvîpa as – 447
· connecting with Absolute gives 
unlimited – 145, 166 , 167
· eternal – 119, 164, 193, 210, 354, 355
· finding inner – 146
· K®ß√a as eternal – 354, 355
· K®ß√a’s body made of – 31, 105, 206
· Mahåbhårata  cited on K®ß√a’s name 
meaning – 32
· mahå-mantra  gives – 167
· of Brahman – xii, 157, 304
· self-deception never leads to – 210
· spiritual body made from – 324, 331
· subduing passion gives supreme –  165
(See also  – Ånanda , Happiness, Pleasure, 
Spiritual bliss)
Bodily identification – 
· living beings experience death due 
to – 144
· material duality is beyond – 38
· materialistic thinkers engrossed in – 87, 
89, 90
· of bhakti-yoga  greater than Brahman 
– 304
· one cannot become master of self in 
– 62
· purpose of Gîtå is to transcend – 74
· realisation of Absolute begins by 
rejecting – 90
· those engrossed in matter cannot 
overcome – 42, 113
· understanding of Paramåtmå is beyond 
those in – 89
Body (Material body) –
· as one of five factors that accomplish 
actions – 419 
· asuras  torture – 392, 395
· cakras  and – 210, 211
· composition of – 96, 185
· consciousness pervades – 39, 46, 47· controlling mind and – 119
· cultivating knowledge to understand 
åtmå and – 311
· effects of time on – 42
· false ego and  – 69, 89
· health and – 214
· ignorance of – 365, 366
· individual unit of consciousness and  – 
41, 43, 44, 46
· known as field – 319–321
· K®ß√a does not change – 105
· K®ß√a non-different from His – 105
· living beings change – 105
· maintaining – 117
· master of –  362
· material nature creates – 344
· misidentified as self – 12, 69, 87, 89, 
90, 144, 180, 323, 338, 406
· mode of goodness and – 347, 422
· Paramåtmå residing in – 329, 335,  336
· renouncing activities impossible for one 
with – 417
· self exists independent of mind and – 
166, 180
· self-realised sees difference between self 
and – 335, 337
· sense-controlled person lives happily 
in – 141, 146
· taking animal – 53
· time of death, leaving – 205, 206, 208, 
209, 213, 221
· transcending modes of nature within 
– 350
· transmigration of – 36, 37, 144, 145, 
324, 364, 422, 423
· yogî controls – 158, 438
· yogî performs actions through – 140
Brahmå –  
· Arjuna sees – 275, 
· as master of Satya-loka – 250
· creates mankind – 77
· creates system of sacrifice – 77
· day of – 215, 217, 218, 228, 249
· doesn’t know who K®ß√a is – 246
· end of day of – 228
· fourteen Manus in a day of – 249
· K®ß√a more exalted than – 289
· manifests secondary creation – 217
· offspring of – 79
· realm of – 79, 217, 250
· sampradåya  – 128
· subservient to K®ß√a – 31, 82
Brahmacårî(s)  – 136, 414
Brahma-jyoti  – 
· and jîvåtmå  – 332 
· bliss within – 157
· impersonal path and – 303
· K®ß√a’s body not manifest from – 198
· merging into – xii, 156, 211
· returning to material world from – 211
· yogîs desiring Paramåtmå enter –156
 (See also  – Brahman)
Brahman –  
· A.C. Bhaktivedånta Svåmî Prabhupåda’s 
interpretation of – 68
· as a principle object of meditation – 156
· as K®ß√a’s effulgence – 303, 306, 307
· as imperishable Supreme – 204, 354
· attaining – 335
· Baladeva Vidyåbhüßa√a’s interpretation 
of – 68
· Bhakti Rakßaka Çrîdhara Mahåråja’s 
interpretation of – 68
· bråhma√a  must know – 433
· chanting oµ & approaching – 189
· devotees never accept liberation into 
– 68
· Hari-vaµça  cited on –  367
· illuminates universe – 367, 433
· impersonal path of – 308
· inquiry into – 203
· knowers of – 219
· K®ß√a as – 32, 67, 68, 80, 250, 253, 
354, 355
· K®ß√a not a temporary manifestation 
of – 170, 198
· living beings part & parcel of – 206
· Madhva’s interpretation of – 68
· Nårada-pañcaråtra  quoted on – 307
· Paramåtmå & Bhagavån – 67, 156, 250, 
· qualities of – 306, 307
· Råmånuja’s interpretation of – 68
· sages & scholars chant oµ and enter – 
· Super Consciousness as – 80
· sought by those frustrated with matrial 
existence – 308
· Viß√u Purå√a  cited on – 307
· Viçvanåtha Cakravartî’s interpretation 
of – 68
· yogî returns to material world after 
merging in – 157
(See also  – brahma-jyoti )
Bråh ma√a(s)  – 
· as social class – 114, 115· charity to – 400
· knows Brahman –  433
· manifested from oµ tat sat  – 407
· qualities of – 431-432
· reaching highest destination – 240
· seen by wise – 142
· wife of – 434
· worship of – 401
Brahma-nirvå√am  – 67
Brahma-saµhitå  – 
· describing Govinda – 445-447
· on devotion awakening in heart – 312
· on K®ß√a as Supreme – 31, 113
· on eternal living being – 294
Brahmå sampradåya  – 128
Brahmavådî – 304, 308
Breath control – 121 , 123, 156 ( See also  –
Prå√åyåma )
B®had-bhågavatåm®ta  – 
· on Goloka V®ndåvana – 218, 219
· Gopa Kumåra in – 298
B®had-Viß√u Purå√a  –
· on various species of life – 144
B®han Nåradîya Purå√a  –
· on chanting name of K®ß√a – 107
B®haspati – 258
B®hat-Såma  – 261
Brillat-Savarin, Jean Anthelme – 397
Buddha – 106, 278
Buddhi  – 185 ( See also  –Intelligence )
Buddhism/Buddhists – 67, 226, 304, 394
Burke, Edmund – 15
- C -
Caitanya-caritåm®ta  – 
· on bad association – 363
· on K®ß√a & måyå  – 253
· on K®ß√a as Supreme – 371
· on qualites of a mahåtmå  – 195, 196
· on wandering living beings – 114, 333
Caitanya Mahåprabhu – 
· and mahå-mantra  – 108, 109
· and Nityånanda – xxii
· as Kali-yuga avatåra  – 88, 106, 107
· Bhaktivedånta Svåmî Prabhupåda in 
service of – xxi
· Gadådhara Pa√∂ita as dearest associate 
of – xxii
· prayer to – xix xx, xxii
· Rüpa Gosvåmî, as follower of – xix, 112
· Çikßåß†aka  verse of – 108
· taught acintya-bhedåbheda  philosophy 
– 109
· verdict of – 372
Caitanya-mata-mañjußa  –
· on verdict of Çrî Caitanya – 372
Cakras  – 210, 211
California Institute of Technology – 183
Cå√akya  Nîti-çåstra  – 
· on seven mothers – 434
Cåra-dhåma  – 161
Cårvåka – 40
Caste system – 115, 241, 433
Cats – 54, 349, 398, 399
Cekitåna – 4
Celestial beings – 207, 430  (See also  – 
Demigods, Devas )
Celestial pleasures – 207, 234, 236, 324
Celibacy – 
· brahmacårîs  observe – 136, 414
· chanting of mantras  and – 214
· charlatan yogîs do not advocate – 65
· great yogîs observe – 212
· observed in aß†å∫ga-yoga  & ku√∂alinî-
yoga – 211
· physical austerity consists of – 401, 403
· yogî should observe – 159, 161
(See also  – Abstinence )
Chanting –  
· as foremost process of bhakti-yoga  –252
· B®han-Nåradîya Purå√a  cited on –
· devotional literature – 251, 252, 287, 
400, 401
· improper mantras  – 400
· mantras  & celibacy – 214
· mantras  to offer food to K®ß√a – 238
· of mahå-mantra  – 88, 107–109, 138, 
162, 167, 189, 190, 251, 252, 387, 401
· of oµ – 188–190, 213
· of pañca-tattva mantra  – 401
Charity – 
· and attainment of higher planets – 221
· arises from K®ß√a – 247
· as a quality of a deva – 377
· as an offering to K®ß√a – 237
· asuras  and – 381
· highest type of – 406
· householders give – 414
· in mode of goodness – 404, 406, 409
· in mode of ignorance – 400, 405 , 406
· in mode of passion – 405, 406
· in modes of nature – 393, 396, 405, 
· K®ß√a cannot be seen by offering – 295
· oµ chanted when giving – 407
· sat & steadiness giving – 408· should not be given up – 415, 416
· types of – 405
· unnecessary to approach K®ß√a – 241
· without faith – 408
China  – xvii
Christianity –  81, 226
Citraratha – 258
Cleanliness  – 377, 382, 403, 432
Coma cluster – 183
Concentration –  
· between eyebrows – 147, 211
· dhåra√å  as – 156, 161
· mind of yogî never wavers in – 163
· of mind – 156, 163, 213
· on åjñå-cakra – 211
· on K®ß√a – 62, 199
· on nothingness – 156
· sense-control and – 62, 213
Consciousness 
· absorbed in thoughts of Absolute – 120
· abstinence from action does not 
produce divine – 74
· and types of faith – 392, 394
· and Super Consciousness – 320, 324, 
· as eternal – 34, 44
· as ever fresh – 42
· as knower of field – 320, 321
· as immutable – 44
· as imperceptible – 44
· as inconceivable – 44
· as omnipresent – 44, 143
· as omniscient –143
· as origin of matter – 39, 40, 42, 181, 
· as part & parcel of Absolute – 44
· as primeval – 44
· as pure – 44, 394
· as timeless – 42
· as unchanging – 44
· åtmå evolves in – 145
· at death – 207
· becomes complete through yoga – 145
· brahma-nirvå√am  as abode of pure – 67
· cakras and – 210, 211
· characteristics of one absorbed in pure 
– 59, 62
· conscious units grow from uniform 
sheet of – 332
· dharma  elevates – xi
· difference between matter and – 42, 
· difference between matter, Super 
Consciousness and – 320
· false ego attached to – 68, 69
· five stages of – 38
· infinite – 34
· K®ß√a – 63, 127, 308, 362, 370, 449
· K®ß√a as – 257
· lust covers living being’s –  94
· never created – 42
· passion & ignorance drag down – 409
· peace as state of – 7
· present in all species – 53
· purified through bhakti-yoga – 315, 448
· real ego as living being’s pure – 68, 69
· Robert Lanza cited on – 181
· salvation rarely sought by those in 
material – 371
· science and – 180, 181
· transfers at time of death – 38
· situated in pure –  54
· situated in self – 91
· subtle elements closer to –1 85
· superior to matter – 39, 40, 188
· transcendental to matter – 42
· transmigration ceases upon attaining 
spiritual – 105
(See also  – Åtmå, Jîvå,  Living beings, 
Paramåtmå , Self, Super Consciousness )
Consumerism  – 382
Contraception  – 382
Cow (s)
· as one of seven mothers – 434
· Goloka V®ndåvana and – 447
· K®ß√a as Master of – 31, 239, 445
· K®ß√a as Kåma-dhenu – 259
· protection – 432, 433, 434
· provides human beings with dairy 
products – 434
Creeper of devotion – 114, 333
Cyrus  – 80
- D -
Dairy  products   (See – Milk )
Daitya  – 259 , 276
Dånava  – 254
Dark Matter – 182–185
Darwin – 39, 40, 180
Dawkins, Richard – 79
Death –
· Absolute Truth & living beings beyond 
– 144 
· accompanied by pain & confusion – 
· animal species full of suffering in life and – 54
· arises from K®ß√a – 247
· as effect on material body – 42, 144
· as effect of material world – 323, 336
· asuras  suffer in cycle of birth and – 384
· asuras  undergo unlimited anxieties 
till – 381
· åtmå transmigrates at time of – 36, 38, 
105, 331, 364, 366
· attainment of brahma-nirvå√am  at time 
of – 67
· Brahman-realised yogî returns to world 
at – 212
· chanting of mahå-mantra  terminates 
birth and – 108
· cycle of birth and – 54, 69, 105, 108, 
143, 157, 197, 198, 331
· destination of unsuccessful yogî at  – 
· distribution of spiritual wealth ends 
– 406
· ending problems of birth and – 114
· every action pushes us towards – 430
· faithful transcend – 330, 361
· faithless reborn in cycle of birth and 
– 226
· false ego leads to birth and – 69
· fanaticism results in destruction and 
– 75
· grammar & speculation cannot save one 
from – 305
· hearing Gîtå one attains perfection 
before – 352
· how to K®ß√a at time of – 203
· ignorant suffer at hands of – 336, 347
· individual consciousness subject to – 44
· infamy worse than – 49
· in name of God, people put to – 11
· is certain for one who is born – 45
· karma  produces – 204
· knowing K®ß√a one transcends – 199, 
206, 333, 363
· knowledge as freedom from – 322, 
351, 406
· K®ß√a as – 233, 261 , 288,  290
· K®ß√a as presiding deity of  – 290
· K®ß√a as shelter from birth and – 197, 
· K®ß√a remembers devotee at time of – 
208, 209
· K®ß√a’s abode beyond birth and – 218
· liberation from birth and – 56, 113, 
143, 149, 193, 199, 287, 333, 343, 350
· life after – 324, 406
· living beings manifest between birth 
and – 47
· living beings unmanifest after death 
– 47
· mahåjanas  liberated from birth and – 
· mahå-måyå  covers envious in cycle of 
birth and – 198
· Måyåvådîs return to world of birth 
and – 304
· may come swiftly – 208
· Narasiµha as death of – xxiv
· neglecting K®ß√a’s intructions ends in 
illusion and – 441
· nothing after – 323
· nowhere is free from – 217
· of body is certain – 206
· Paramåtmå never subject to – 338
· present in Satya-loka – 217
· pure state beyond birth and – 56
· remembering K®ß√a at time of – 205, 
206, 207, 210
· samådhi  leads to freedom from birth 
and – 59
· self survives – 166
· state of being at time of – 205, 207, 349
· three results of not accepting 
renunciation after –  418
· transcending modes of nature, one is 
freed from – 350, 351
· understanding K®ß√a means liberation 
from birth and – 105
· unwanted experience of birth and – 56
· Varåha Purå√a cited on devotee at  – 
· what happens after – xi, 89, 90, 188
· yoga is for transcending birth and – 214
· yogî returning to cycle of birth and – 
157, 221
Deerskin – 158
Deity worship – 108, 109 
Delhi  – xvi
Demigod(s)  – 
· Arjuna asks about – 203
· are not false gods – 196
· as less intelligent – 194, 196
· åtmå of animal, human and – 423
· bhakti  incompatible with worship of 
– 196
· Brahman as object of vision for – 307
· cannot give freedom from material 
bondage – 196· consider K®ß√a as Supreme – 31
· demigod’s realm attained by worship 
of – 237
· do not know K®ß√a as He is – 246
· followers of Vedas  enjoy pleasures of 
– 234
· guru as representative of – 127
· kingdom beyond that of – 29
· K®ß√a as Master of –  246,  254, 274, 
281, 289, 293
· K®ß√a as origin of – 245, 246
· K®ß√a as Indra amongst – 257
· K®ß√a controller of – 199, 250, 254
· K®ß√a makes faith strong in 
worshippers of – 194
· K®ß√a worship greater than worship of 
– 196, 197, 199
· modern bhakti  movement worships – 
· pantheon of – 250
· satisfied with sacrifices – 78, 82
· those desiring material success worship 
– 110, 113, 194
· those worshipping Absolute don’t need 
to worship – 82
· universal form desired to seen by – 296
· Vedic people worshippers of many – 
79, 80
· within universal form – 275, 279
· worship in mode of goodness – 392, 
· worship is indirect worship of K®ß√a 
– 235
· worshippers not situated in 
transcendence – 394
· yogîs worshipping – 120
(See also  – Deva, Gods)
Desire – 
· anger manifests from – 63, 65
· as an element of field of activity – 321
· asuras  amass wealth to satisfy – 381
· asuras  attached to lusty – 380, 381, 383
· attachment breeds – 63, 65
· Bhågavatam  cited on life’s – 204
· Bhågavatam  cited on surrender to K®ß√a, 
with or without – 193
· Bhakti-rasåm®ta-sindhu cited on bhakti 
being free from – 305
· bhakti-yogî  without material – 305
· Brahmå creates yajña  to fulfil – 77
· Caitanya-caritåm®ta cited on devotee 
having no – 195
· charity in mode of passion means selfish 
– 405
· demigod worship fulfils material – 110, 
113, 194
· desire for liberation means no selfish 
– 407
· determination in mode of passion to 
fulfil material – 427
· devotees of K®ß√a are without – 195, 
· for personal gain absent in mode of 
goodness – 399
· for power is nature of asuras  – 392
· for prestige absent from those of divine 
nature – 377
· for wealth – 162
· knowledge means being free from – 60, 
· K®ß√a has no material – 111
· living beings bewildered by hatred 
and – 198
· many-branched intelligence of those 
with mundane – 52
· materialist carried to next body by – 
· mind detatched from material – 164
· mode of goodness means no selfish – 
423, 425
· mode of passion manifests – 345, 347, 
· mystic ability to fulfil all – 59
· of selfish worker – 140
· one becomes dear to K®ß√a by 
renouncing – 313
· peace from abandoning  – 66
· rejecting results of – 117
· sannyåsî  free from material – 136
· sage is unaffected by – 66
· steady-minded sage is devoid of – 60
· those that approach K®ß√a become free 
from material – 193
· those that neglect Vedas  & satisfy 
material – 386
· to act remains in brahma-jyoti – 157
· to have healthy life to serve K®ß√a – 
· to live long – 47
· to procreate is K®ß√a – 187
· Vedic rituals performed for selfish – 52
· wise man free from selfish –  117
· yogî free from lusty – 147
· yogî must renounce – 153, 158, 159
Detachment –  
· and renunciation is troublesome – 308
· Arjuna wishes to understand – 413· controlling mind by practice and – 164, 
169, 420
· cutting banyan tree with weapon of – 
· from sense-gratification – 322
· karma  dissolved for one who has – 118
· K®ß√a possesses – 30, 229, 325
· one is dear to K®ß√a who cultivates – 
· sannyåsî  acts with – 418
· those in mode of passion never attain 
– 416
· to politics is quality of sannyåsî  – 414
· unlimited bliss attained by – 145
· vånaprasthas  cultivate – 414
Deva(s)  – 377–379 (See also  –Demigods, 
Gods )
Devadatta  – 9
Devakî  – 246, 409
Devala  –  254
Devotee (s) – 
· always guided by K®ß√a – 298
· Arjuna as – 33, 102, 170
· as identical with K®ß√a – 192
· attains K®ß√a – 193, 241, 297, 326
· bhakti  is reciprocal exchange between 
K®ß√a and – 196
· Caitanya-caritåm®ta cited on qualities 
of – 195, 196
· considered saintly if he has fixed – 239
· dear to K®ß√a – 103, 312, 313, 448
· Gadådhara Pa√∂ita bestows spiritual 
strength to – xxii
· K®ß√a appears to protect – 31
· K®ß√a accepts offering from His – 237 
· K®ß√a performs pastimes in V®ndåvana 
with His – 264
· K®ß√a situated in heart of – 246, 446
· mahåtma  means K®ß√a’s – 195
· never perishes – 240
· not charmed by universal form – 277
· of K®ß√a never accept impersonal 
liberation – 68
· Padma Purå√a  cited on K®ß√a 
remaining with – 
· qualities of – 195, 312
· understands K®ß√a’s true nature – 249
· who commits abominable acts 
considered saintly – 239
· Varåha Purå√a  cited on K®ß√a saving – 
208, 209
(See also  – Bhakti-yogî, Vaiß√ava )
Devotion – 
· above all good qualities is – 315
· activities of – 138, 157
· and impersonal path – 303
· Bhågavatam  cited on knowledge and 
– 180
· Bhågavatam  cited on topmost dharma  
for attaining – 246
· bhakti-yogîs  always worship K®ß√a with 
– 231
· Brahma-saµhitå  cited on highest – 312
· Caitanya-caritåm®ta  cited on creeper 
of – 333
· devotees always fixed in – 196
· devotees empowerd with inspiration 
of – 252
· food offered to K®ß√a with – 237, 399
· Gîtå-måhåtmya  cited on reciting Gîtå 
with – 449
· knowledge means firm – 322, 323
· K®ß√a is with one who has – 239
· K®ß√a only known through – 297, 439
· offering to K®ß√a with – 237, 238, 398, 
· one with equal vision attains – 438
· purposes of Vedic rituals fufilled by 
acts of – 236
· spontaneous – 311
· teaching bhakti  one attains highest 
platform of – 448
· yogî always engaged in – 58
(See also  –Bhakti, Bhakti-yoga )
Dhammapada – 7
Dhanañjaya  – 55, 56, 130, 186, 229, 310, 
426, 428, 450 (See also  –Arjuna  – as winner 
of wealth)
Dhåra√å   –156, 161
Dharma  – 
· abandoning all types of – 443
· adharma  and – 426, 427
· as cultivation of social structure – 371
· as first word of Gîtå – xi
· as imperishable – 225
· as simple to practice – 225
· asuras  against rules of dharma  – 384
· Bhagavad-gîtå describes var√åçrama  – 
· Bhågavatam  cited on topmost dharma  
– 246
· Brahman as basis of – 354
· defined as social structure – 371, 372
· definition of – xi, 106
· directly perceived – 225· fulfilling material desires through – 427
· highest achievement of human life 
beyond – 372
· imperfectly performing one’s  – 436
· K®ß√a as protector of – 276
· K®ß√a establishes – xvii, 88, 104, 106, 
· K®ß√a teaches sa∫kîrtana  – 107
· kßatriya  as protector of – 433
· Kurukßetra as place of – 3
· laws of – 33, 404
· Manu-saµhitå cited on eternal – 404
· mode of ignorance and – 427
· mode of passion and – 426
· neglecting principles of – 48
· never abandoning one’s – 437
· one cannot attain K®ß√a without faith 
in – 226
· prescribed – 436, 437
· procreation that does not violate – 187
· surrender to K®ß√a by abandoning 
– 443, 444
· those that follow dharma  are dear to 
K®ß√a – 314
· those with faith follow – 314
· ultimate – 444
(See also  – Action, Duty,  Yuga-dharma )
Dharma-çåstra  – 33
Dh®ß†adyumna  – 10
Dh®ß†aketu – 4
Dh®taråß†ra – xvi, xviii, 3, 10, 12, 13, 18, 
21, 29, 50, 273, 282, 453
Dh®ti  – 261
Dhyåna – 156, 161 (See also  – Meditation)
Dîkßå  – 126 (See also  – Initiation)
Dîkßå-guru  – 126 (See also  – Åcårya , Guru, 
Seer of truth, Çikßå-guru, Spiritual Master, 
Tattva-darçî )
Disciple (s) –  
· Ådi Ça∫kara chastised – 305
· Arjuna as K®ß√a’s – 29, 34
· charlatan yogîs try to gain – 65
· guru is himself a – 127
· guru must teach conclusion of Gîtå 
to – 127
· knowledge descends through guru 
& – 352
· K®ß√a tells Arjuna to become – 124, 
· mood of a – 124, 127
· must be willing to follow instructions 
of – 453
· Padma Purå√a  cited on guru removing 
miseries of – 129
· relationship between guru & – 127, 453
· tattva-darçî initiates – 126
Disciplic Succession – 101, 102, 128  (See 
also – Paramparå )
Discrimination – 
· asuras  cannot – 379, 382
· between right & wrong –7
· bhakti-yogî uses intelligence to – 248
· bodily differences & – 145
· covered by lust – 92
· mode of ignorance means working 
without – 355
Disease –  37, 114, 322, 323, 347, 351, 396, 
Distress – 
· arises from K®ß√a – 248
· as part of material nature – 331
· bad karma  as cause of – 119
· best of yogîs sees other’s happiness 
& – 168
· bhakti-yogî discriminates between 
happiness & – 248
· duality of – 38, 50, 113, 119, 168, 248, 
331, 353, 354 , 361
· K®ß√a as friend of those in – xxiii
· K®ß√a worshipped by those in – 191, 
· equanimity & happiness & – 50, 168, 
· living beings cause their own –  328
· living beings suffer happiness and – 
113, 331
· mode of goodness frees one from – 345, 
· mode of passion is affected by 
happiness & – 424
· one beyond modes of nature is free 
from – 353, 354
· one dear to K®ß√a never causes – 313
· one dear to K®ß√a is free from – 313
· sage undisturbed by – 60
· those without knowledge affected by 
happiness & – 38
· wise are free from – 361
Dogs  – 54, 349, 398, 399
Draupadî  – 4, 10
Dro√a – xvi, 3, 14, 28, 282, 287
Drupada  – 4, 10
Duality  – 
· abode of K®ß√a beyond – 207
· arises from K®ß√a – 248
· due to karma  living beings experience 
– 113, 328, 198· freedom from – 54, 199, 354, 361
